Type	Time
ctrl	7.261927
syn1	7.262629
syn2	7.287561
syn3	7.264030
ctrl	7.337588
syn1	7.331060
syn2	7.297091
ctrl	7.252762
syn2	7.294377
syn3	7.283448
ctrl	7.282074
syn1	7.271009
syn1	7.248504
syn2	7.227662
ctrl	7.195187
syn2	7.202661
ctrl	7.321850
syn1	7.242082
syn2	7.268920
syn3	7.225481
ctrl	7.239933
syn1	7.229114
syn2	7.266129
syn3	7.226936
syn1	7.261927
syn2	7.264030
syn3	7.323171
ctrl	7.246368
syn1	7.310550
syn2	7.264030
syn3	7.335634
ctrl	7.285507
syn1	7.226209
syn2	7.249926
syn3	7.260523
ctrl	7.249215
syn1	7.260523
syn2	7.225481
syn3	7.268223
syn3	7.295056
ctrl	7.260523
syn3	7.270313
ctrl	7.262629
syn1	7.254885
syn2	7.254178
syn3	7.249215
ctrl	7.295056
syn1	7.269617
syn2	7.222566
syn3	7.239215
syn2	7.252762
syn3	7.234898
syn2	7.275172
syn3	7.268920
ctrl	7.258412
syn2	7.257003
syn3	7.265430
ctrl	7.296413
syn1	7.247081
syn2	7.279319
ctrl	7.283448
syn1	7.232733
syn3	7.277939
ctrl	7.198931
syn1	7.210080
syn2	7.174724
syn3	7.246368
ctrl	7.223296
syn1	7.267525
syn2	7.280697
ctrl	7.229839
syn1	7.242082
syn2	7.252762
syn3	7.215240
ctrl	7.295056
syn1	7.226209
syn2	7.251345
syn3	7.248504
ctrl	7.213032
syn1	7.247081
syn2	7.261927
syn3	7.253470
syn1	7.255591
syn2	7.256297
syn3	7.268223
ctrl	7.298445
syn1	7.275172
syn2	7.257003
syn3	7.268920
syn1	7.265430
syn2	7.264730
ctrl	7.211557
syn1	7.326466
ctrl	7.260523
syn1	7.270313
syn2	7.247793
syn3	7.251345
syn1	7.247081
syn2	7.236339
syn3	7.247081
syn1	7.256297
syn2	7.224753
syn3	7.239933
syn2	7.250636
syn3	7.238497
ctrl	7.261927
syn1	7.259116
syn2	7.236339
syn3	7.213032
ctrl	7.277248
syn1	7.331715
syn2	7.249926
syn3	7.234898
ctrl	7.209340
syn1	7.261927
syn2	7.186901
syn3	7.191429
ctrl	7.214504
syn1	7.284821
syn2	7.234177
syn3	7.273093
ctrl	7.247793
syn1	7.264730
syn2	7.227662
syn3	7.248504
ctrl	7.247081
syn1	7.265430
syn2	7.253470
syn3	7.237778
syn1	7.273786
syn2	7.278629
syn3	7.255591
syn2	7.300473
syn3	7.274480
ctrl	7.266129
syn1	7.264730
ctrl	7.266129
syn1	7.252762
ctrl	7.268920
syn2	7.263330
syn3	7.247081
ctrl	7.295056
syn1	7.326466
syn2	7.261927
syn1	7.245655
syn2	7.271009
syn3	7.298445
ctrl	7.264030
syn1	7.266827
syn2	7.260523
syn3	7.259116
ctrl	7.274480
syn1	7.218910
syn3	7.270313
syn1	7.280697
syn2	7.266129
syn3	7.242798
ctrl	7.282761
syn1	7.254178
syn2	7.229839
ctrl	7.282074
syn1	7.267525
syn2	7.280697
syn3	7.272398
ctrl	7.252054
syn3	7.265430
ctrl	7.215975
syn1	7.268920
syn2	7.220374
syn3	7.259116
ctrl	7.241366
syn1	7.303843
syn2	7.294377
syn3	7.239215
syn1	7.275172
syn2	7.275172
ctrl	7.280697
syn1	7.189168
syn2	7.234177
syn3	7.201916
ctrl	7.255591
syn1	7.258412
syn2	7.249215
syn3	7.273093
ctrl	7.254885
syn1	7.265430
syn2	7.266129
ctrl	7.273093
syn1	7.287561
syn2	7.261927
syn3	7.227662
syn1	7.314553
syn2	7.344073
syn3	7.257708
ctrl	7.221836
syn1	7.198931
syn2	7.192182
syn3	7.168580
ctrl	7.264030
syn1	7.262629
syn2	7.249215
syn3	7.254885
ctrl	7.236339
syn1	7.250636
syn2	7.263330
syn3	7.249926
ctrl	7.277939
syn1	7.207860
syn2	7.305860
syn3	7.195187
ctrl	7.166266
syn1	7.190676
syn3	7.318540
ctrl	7.271704
syn1	7.215975
syn2	7.257708
syn3	7.193686
ctrl	7.239215
syn1	7.273093
syn2	7.283448
syn3	7.235619
ctrl	7.258412
syn1	7.278629
syn2	7.281386
ctrl	7.229114
syn1	7.226936
syn2	7.308543
syn3	7.280008
ctrl	7.269617
syn1	7.271704
syn2	7.280697
syn3	7.263330
ctrl	7.239933
syn1	7.275865
syn2	7.254178
syn3	7.211557
syn1	7.257708
syn3	7.311218
ctrl	7.207119
syn2	7.278629
syn3	7.252054
ctrl	7.261927
syn2	7.271704
syn3	7.264030
ctrl	7.247081
syn1	7.268920
syn2	7.259820
syn3	7.261927
ctrl	7.245655
syn1	7.281386
syn2	7.338888
syn3	7.268920
ctrl	7.244942
syn2	7.285507
syn3	7.273786
ctrl	7.267525
syn1	7.317876
syn2	7.266827
syn3	7.224025
ctrl	7.283448
syn1	7.255591
syn2	7.268920
syn3	7.249215
ctrl	7.244228
syn1	7.266129
syn2	7.232010
syn3	7.252054
ctrl	7.249926
syn1	7.254178
syn2	7.250636
ctrl	7.288244
syn2	7.272398
syn3	7.261927
ctrl	7.213768
syn1	7.319865
syn2	7.218177
syn3	7.236339
syn1	7.266827
syn2	7.278629
syn3	7.271704
ctrl	7.301148
syn2	7.230563
syn3	7.254178
ctrl	7.255591
syn1	7.334329
syn2	7.265430
syn3	7.275172
ctrl	7.264730
syn1	7.259116
syn2	7.258412
syn3	7.301822
ctrl	7.272398
ctrl	7.224753
syn1	7.245655
syn2	7.247081
syn3	7.344719
ctrl	7.221836
syn1	7.304516
syn2	7.220374
syn3	7.258412
syn1	7.295056
ctrl	7.230563
syn1	7.281386
syn2	7.264730
syn3	7.255591
ctrl	7.296413
syn1	7.277248
syn2	7.239215
syn3	7.282761
ctrl	7.225481
syn1	7.233455
syn2	7.301148
syn3	7.252762
ctrl	7.256297
syn1	7.261927
syn2	7.342779
syn3	7.271704
ctrl	7.246368
syn1	7.259820
syn2	7.252762
ctrl	7.258412
syn1	7.260523
syn2	7.253470
syn3	7.240650
ctrl	7.261225
syn1	7.254885
syn2	7.241366
syn3	7.263330
syn2	7.299121
syn3	7.274480
syn1	7.277248
syn2	7.275172
syn3	7.287561
ctrl	7.239933
syn1	7.242798
syn2	7.232010
syn3	7.243513
ctrl	7.262629
syn1	7.267525
syn2	7.218910
syn3	7.213032
ctrl	7.244228
syn1	7.255591
syn2	7.257708
syn3	7.257003
ctrl	7.273093
syn1	7.225481
syn2	7.294377
syn3	7.237778
ctrl	7.256297
syn1	7.271009
syn2	7.269617
syn3	7.199678
ctrl	7.182352
syn1	7.259116
syn3	7.322510
ctrl	7.224025
syn1	7.204893
syn2	7.186901
ctrl	7.254885
syn1	7.225481
syn2	7.240650
syn3	7.261927
ctrl	7.249215
syn1	7.268920
syn2	7.252762
syn3	7.253470
syn1	7.233455
syn2	7.242798
ctrl	7.204893
syn1	7.232010
syn2	7.305860
syn3	7.226209
ctrl	7.267525
syn1	7.264030
syn2	7.264030
syn3	7.268223
syn1	7.273093
syn2	7.272398
syn3	7.266129
ctrl	7.263330
syn1	7.273093
syn3	7.332369
ctrl	7.284135
syn1	7.229839
ctrl	7.234177
syn1	7.229114
syn2	7.192182
syn3	7.271009
ctrl	7.281386
syn1	7.173192
syn2	7.189922
ctrl	7.264030
syn1	7.250636
syn3	7.228388
syn1	7.249215
ctrl	7.242798
syn1	7.327123
syn2	7.234177
syn3	7.221105
ctrl	7.342779
syn1	7.231287
syn2	7.204893
syn3	7.205635
ctrl	7.251345
syn1	7.309212
syn2	7.269617
syn3	7.268920
syn1	7.273093
syn2	7.224753
syn3	7.280008
ctrl	7.257708
syn1	7.260523
syn2	7.254885
syn3	7.247081
ctrl	7.349874
syn1	7.210080
syn2	7.222566
syn3	7.173958
ctrl	7.277939
syn1	7.244942
syn2	7.186901
syn3	7.180831
ctrl	7.215975
syn3	7.278629
ctrl	7.228388
syn2	7.273786
syn1	7.289611
syn2	7.232010
syn3	7.256297
ctrl	7.245655
syn1	7.258412
syn2	7.234898
syn3	7.213032
ctrl	7.218177
syn3	7.293018
ctrl	7.236339
syn1	7.262629
syn2	7.256297
syn3	7.249215
ctrl	7.239215
syn1	7.245655
syn2	7.187657
syn3	7.269617
ctrl	7.195937
syn1	7.311218
syn2	7.274480
syn3	7.224025
ctrl	7.252054
syn1	7.230563
syn2	7.286192
syn3	7.233455
ctrl	7.237778
syn1	7.268920
syn2	7.264030
ctrl	7.242082
syn1	7.242798
syn2	7.268920
syn3	7.301148
ctrl	7.252054
syn1	7.226209
syn2	7.270313
syn3	7.261927
ctrl	7.301148
syn1	7.257003
syn2	7.210080
syn3	7.225481
ctrl	7.264730
syn1	7.257708
syn2	7.257003
syn3	7.201171
ctrl	7.264730
syn1	7.189922
syn2	7.319865
syn3	7.254885
ctrl	7.266827
syn1	7.234177
syn2	7.300473
syn3	7.276556
ctrl	7.295735
syn1	7.289611
syn2	7.232733
syn3	7.226936
ctrl	7.239215
syn1	7.271009
syn2	7.268223
syn3	7.271009
syn3	7.289611
ctrl	7.242082
syn1	7.229114
syn2	7.257708
syn3	7.228388
ctrl	7.298445
syn1	7.279319
syn2	7.260523
ctrl	7.266129
syn1	7.277939
syn2	7.316548
syn3	7.275172
syn1	7.280697
syn3	7.288928
ctrl	7.204149
syn1	7.280008
syn2	7.244942
syn3	7.238497
ctrl	7.234898
syn1	7.264030
syn2	7.271009
syn3	7.340187
ctrl	7.244228
syn1	7.252054
syn2	7.229839
syn3	7.240650
ctrl	7.255591
syn1	7.255591
syn2	7.239933
syn3	7.313887
ctrl	7.210080
syn1	7.216709
syn2	7.213768
syn3	7.218177
ctrl	7.247081
syn1	7.249215
syn2	7.269617
syn3	7.273786
ctrl	7.155396
syn1	7.206377
syn1	7.268223
syn2	7.257003
syn3	7.317876
ctrl	7.323831
syn1	7.295056
ctrl	7.270313
syn1	7.257708
syn2	7.231287
syn3	7.217443
ctrl	7.257003
syn1	7.252762
syn2	7.254178
syn3	7.264030
ctrl	7.198931
syn1	7.230563
syn2	7.221836
syn3	7.326466
ctrl	7.235619
syn1	7.247793
syn2	7.252762
syn3	7.233455
syn1	7.242082
syn2	7.265430
syn3	7.256297
ctrl	7.216709
syn1	7.228388
syn2	7.259820
syn3	7.220374
ctrl	7.243513
syn1	7.273786
syn2	7.260523
syn3	7.243513
ctrl	7.224025
syn1	7.186901
syn2	7.211557
syn3	7.184629
ctrl	7.242082
syn1	7.192934
syn3	7.238497
ctrl	7.257003
syn1	7.254885
syn2	7.255591
syn3	7.252762
ctrl	7.232733
syn1	7.271009
syn2	7.275172
syn3	7.268920
ctrl	7.261225
syn1	7.267525
syn2	7.205635
syn3	7.268223
ctrl	7.251345
syn2	7.274480
syn3	7.215975
ctrl	7.265430
syn1	7.253470
syn2	7.252054
syn3	7.263330
ctrl	7.215975
syn1	7.257708
syn2	7.263330
syn3	7.293698
ctrl	7.263330
syn3	7.334982
ctrl	7.269617
syn1	7.239933
syn2	7.269617
syn3	7.261225
ctrl	7.235619
syn1	7.224025
ctrl	7.264030
syn1	7.271009
syn2	7.261927
syn3	7.257003
ctrl	7.275172
syn1	7.260523
syn2	7.235619
syn3	7.250636
ctrl	7.215975
syn1	7.234177
syn2	7.217443
syn3	7.249215
ctrl	7.242798
syn2	7.261225
syn3	7.311886
ctrl	7.261225
syn1	7.286876
syn2	7.347300
syn3	7.252054
ctrl	7.311886
syn1	7.248504
syn3	7.347944
ctrl	7.298445
ctrl	7.243513
syn1	7.249926
syn2	7.247081
syn3	7.268920
syn2	7.268920
ctrl	7.258412
syn1	7.272398
ctrl	7.237059
syn3	7.297091
syn1	7.295056
syn2	7.280008
syn3	7.246368
ctrl	7.242798
syn3	7.237778
ctrl	7.270313
syn2	7.280008
syn3	7.262629
ctrl	7.253470
syn1	7.242082
syn2	7.252054
syn3	7.266129
ctrl	7.231287
syn1	7.215975
syn2	7.325808
syn3	7.266827
ctrl	7.239215
syn1	7.264030
syn3	7.286876
syn3	7.227662
ctrl	7.261225
syn1	7.317212
syn2	7.210080
syn3	7.269617
ctrl	7.195937
syn1	7.190676
ctrl	7.266129
syn1	7.204149
syn3	7.254178
ctrl	7.277248
syn1	7.284135
syn2	7.266129
ctrl	7.213032
syn1	7.265430
syn2	7.280008
syn3	7.230563
ctrl	7.241366
syn1	7.282761
syn2	7.259116
syn3	7.274480
ctrl	7.260523
syn1	7.251345
syn2	7.341484
syn3	7.245655
ctrl	7.259116
syn1	7.254885
syn2	7.252762
ctrl	7.286876
syn1	7.270313
syn2	7.269617
syn3	7.269617
ctrl	7.204149
syn1	7.215240
syn2	7.198931
ctrl	7.254178
syn1	7.256297
syn2	7.257708
syn3	7.217443
syn3	7.284821
ctrl	7.258412
syn1	7.264730
syn2	7.263330
syn3	7.253470
ctrl	7.285507
syn1	7.277939
syn2	7.267525
syn3	7.318540
ctrl	7.268223
syn1	7.287561
syn2	7.229114
syn3	7.229114
syn1	7.271704
syn2	7.259820
syn3	7.258412
ctrl	7.222566
syn1	7.318540
syn3	7.257708
syn1	7.272398
syn2	7.269617
syn3	7.259116
ctrl	7.204893
syn1	7.301148
syn3	7.307202
ctrl	7.255591
syn1	7.255591
syn3	7.262629
ctrl	7.272398
syn1	7.228388
syn2	7.241366
syn3	7.254885
ctrl	7.295735
syn2	7.306531
syn3	7.271704
ctrl	7.224753
syn1	7.274480
syn2	7.264030
syn3	7.148346
ctrl	7.264730
syn1	7.320527
syn3	7.293018
ctrl	7.224025
syn1	7.252054
syn2	7.264730
syn3	7.262629
ctrl	7.198184
syn2	7.276556
syn3	7.253470
ctrl	7.280008
syn2	7.271704
syn3	7.260523
syn1	7.210080
syn2	7.218910
syn3	7.307202
ctrl	7.224753
syn1	7.250636
syn2	7.253470
syn3	7.271704
syn2	7.251345
syn3	7.224025
ctrl	7.297091
syn2	7.280008
syn3	7.271009
ctrl	7.234898
syn1	7.262629
syn2	7.244228
syn3	7.252762
ctrl	7.229114
syn1	7.253470
syn2	7.253470
syn3	7.241366
ctrl	7.261225
syn1	7.273093
syn2	7.264730
syn3	7.258412
ctrl	7.269617
syn2	7.266827
syn3	7.276556
ctrl	7.266129
syn2	7.240650
syn3	7.208600
ctrl	7.239215
syn1	7.234177
syn2	7.234898
syn3	7.284821
ctrl	7.266129
syn1	7.255591
syn2	7.223296
syn3	7.307202
ctrl	7.240650
syn1	7.227662
syn2	7.267525
syn3	7.247081
ctrl	7.340187
syn1	7.240650
syn2	7.232010
syn3	7.237059
syn1	7.247793
syn2	7.273093
syn3	7.250636
syn1	7.282761
syn3	7.271009
ctrl	7.214504
syn1	7.337588
syn2	7.213768
syn3	7.199678
syn1	7.277939
syn2	7.271704
syn3	7.194437
ctrl	7.247081
syn1	7.229839
syn2	7.224753
ctrl	7.250636
syn1	7.264030
syn2	7.261225
syn3	7.344073
ctrl	7.291656
syn1	7.270313
syn2	7.247081
syn3	7.259820
ctrl	7.301822
syn1	7.252054
syn2	7.210080
syn3	7.204149
ctrl	7.268223
syn1	7.257708
syn3	7.264730
ctrl	7.207860
syn1	7.228388
syn2	7.268223
syn3	7.222566
ctrl	7.258412
syn1	7.261927
syn2	7.247081
syn3	7.218177
ctrl	7.249926
syn1	7.247081
syn2	7.241366
syn3	7.235619
ctrl	7.274480
syn1	7.273786
syn3	7.280008
ctrl	7.254885
syn3	7.259820
ctrl	7.244228
syn2	7.303170
syn3	7.271704
syn2	7.305188
syn3	7.251345
syn1	7.267525
syn3	7.232010
ctrl	7.255591
syn1	7.274480
syn2	7.247081
syn3	7.345365
ctrl	7.255591
syn1	7.264030
syn2	7.263330
syn3	7.258412
ctrl	7.269617
syn1	7.276556
syn2	7.244228
syn3	7.268223
ctrl	7.268223
syn1	7.271009
syn2	7.251345
syn3	7.217443
ctrl	7.240650
syn1	7.245655
syn2	7.332369
syn3	7.245655
ctrl	7.234177
syn1	7.226209
syn2	7.235619
syn3	7.217443
ctrl	7.266827
syn1	7.268920
syn3	7.256297
ctrl	7.340836
syn1	7.271009
syn2	7.239933
syn3	7.339538
ctrl	7.307202
syn1	7.271009
syn2	7.256297
syn3	7.301148
ctrl	7.223296
syn2	7.254178
syn3	7.267525
ctrl	7.270313
syn1	7.280697
syn2	7.307873
syn3	7.252762
syn1	7.289611
syn2	7.307202
ctrl	7.262629
syn1	7.246368
syn2	7.247081
syn3	7.244942
ctrl	7.247081
ctrl	7.304516
syn1	7.280697
syn2	7.313887
syn3	7.249926
ctrl	7.215975
ctrl	7.254885
syn1	7.338238
syn2	7.281386
syn3	7.271704
ctrl	7.256297
syn1	7.348588
syn3	7.218177
ctrl	7.288244
syn1	7.265430
syn2	7.267525
syn3	7.273786
syn2	7.286876
syn3	7.244942
ctrl	7.200425
syn2	7.287561
syn3	7.285507
syn1	7.232733
syn3	7.286192
ctrl	7.271704
syn1	7.268920
syn2	7.261927
syn3	7.270313
ctrl	7.226209
syn1	7.239215
syn2	7.220374
syn3	7.202661
ctrl	7.213768
syn1	7.267525
syn2	7.192182
syn3	7.218177
ctrl	7.265430
syn1	7.269617
syn2	7.271009
syn3	7.257708
ctrl	7.250636
syn3	7.274480
syn1	7.284135
syn2	7.275865
syn3	7.265430
ctrl	7.246368
syn1	7.280008
syn2	7.279319
syn3	7.298445
ctrl	7.277939
syn1	7.260523
syn2	7.238497
syn3	7.221836
ctrl	7.266827
syn1	7.266129
syn2	7.261225
syn3	7.244942
ctrl	7.151485
syn1	7.270313
syn2	7.273093
syn3	7.274480
ctrl	7.271704
syn1	7.310550
syn2	7.255591
syn3	7.272398
ctrl	7.297768
syn1	7.228388
syn2	7.286876
syn3	7.229114
ctrl	7.229839
syn1	7.225481
syn2	7.260523
syn3	7.262629
syn2	7.231287
syn3	7.273093
ctrl	7.233455
syn1	7.255591
syn2	7.242798
syn3	7.246368
ctrl	7.259820
syn1	7.273786
syn2	7.238497
syn3	7.248504
ctrl	7.225481
syn1	7.240650
syn2	7.201916
syn3	7.198184
ctrl	7.242798
syn1	7.232733
syn2	7.255591
syn3	7.251345
ctrl	7.245655
syn1	7.288244
syn2	7.242798
syn3	7.244942
ctrl	7.251345
syn1	7.251345
syn2	7.239933
syn3	7.235619
ctrl	7.238497
syn1	7.242082
syn2	7.236339
ctrl	7.272398
syn1	7.267525
syn2	7.271704
syn3	7.326466
ctrl	7.271009
syn1	7.295056
syn2	7.248504
syn3	7.323831
ctrl	7.247793
syn2	7.307202
syn3	7.219642
syn2	7.239215
syn3	7.247793
ctrl	7.271009
syn2	7.283448
syn3	7.232010
ctrl	7.255591
syn2	7.301822
ctrl	7.257708
syn1	7.280008
syn2	7.239215
syn3	7.268223
ctrl	7.254885
syn1	7.251345
syn2	7.244228
syn3	7.231287
syn1	7.254885
syn3	7.247793
ctrl	7.276556
syn1	7.264030
syn3	7.249215
ctrl	7.246368
syn1	7.213768
syn2	7.247081
syn3	7.252762
ctrl	7.239933
syn1	7.207119
syn2	7.272398
syn3	7.195937
ctrl	7.222566
syn1	7.197435
syn2	7.270313
ctrl	7.198184
syn1	7.215240
syn2	7.198931
syn3	7.237778
syn1	7.305860
syn2	7.193686
ctrl	7.264730
syn1	7.225481
syn2	7.253470
syn3	7.218910
ctrl	7.329750
syn1	7.266129
syn2	7.298445
syn3	7.266129
ctrl	7.279319
syn1	7.239215
syn2	7.217443
syn3	7.228388
syn3	7.309212
ctrl	7.254178
syn2	7.262629
syn3	7.261927
ctrl	7.264030
syn1	7.259820
syn2	7.251345
syn3	7.239933
ctrl	7.212294
syn1	7.219642
syn2	7.223296
syn3	7.295056
syn1	7.272398
syn2	7.254178
syn3	7.267525
ctrl	7.302496
syn1	7.250636
syn2	7.276556
syn3	7.268920
ctrl	7.222566
syn3	7.348588
ctrl	7.263330
syn1	7.183112
syn2	7.269617
ctrl	7.217443
syn1	7.233455
syn2	7.291656
syn3	7.311886
ctrl	7.210080
syn1	7.249926
syn2	7.202661
syn3	7.340836
ctrl	7.237059
syn1	7.183871
syn2	7.210818
syn3	7.206377
ctrl	7.309212
syn1	7.264730
syn2	7.236339
syn3	7.301822
ctrl	7.223296
syn1	7.247081
syn2	7.247793
ctrl	7.254885
syn1	7.257708
syn2	7.219642
syn3	7.245655
syn2	7.285507
syn3	7.255591
syn2	7.296413
syn3	7.218177
ctrl	7.263330
syn1	7.279319
syn2	7.237778
syn3	7.226209
ctrl	7.221105
syn1	7.323171
syn2	7.241366
syn3	7.261225
ctrl	7.245655
syn1	7.234898
syn2	7.232010
syn3	7.218177
ctrl	7.289611
syn1	7.194437
syn2	7.183112
syn3	7.178545
ctrl	7.252762
syn1	7.254178
syn2	7.273093
syn3	7.245655
ctrl	7.173958
syn2	7.266129
syn3	7.234898
ctrl	7.264730
syn3	7.226209
ctrl	7.283448
syn2	7.158514
ctrl	7.306531
syn1	7.261225
syn2	7.270313
syn3	7.264030
ctrl	7.252054
syn2	7.277939
syn3	7.264730
ctrl	7.268920
syn1	7.273093
syn2	7.271704
syn3	7.264730
syn1	7.287561
syn2	7.252762
syn3	7.259116
syn2	7.229839
ctrl	7.231287
syn1	7.218910
syn2	7.220374
syn3	7.268920
ctrl	7.263330
syn1	7.257003
syn2	7.254178
syn3	7.220374
syn2	7.257003
syn3	7.267525
ctrl	7.254178
syn1	7.221105
syn3	7.277939
ctrl	7.258412
syn3	7.280697
ctrl	7.172425
syn1	7.234177
syn3	7.303843
ctrl	7.260523
syn1	7.270313
syn2	7.199678
syn3	7.268223
ctrl	7.268920
syn1	7.236339
syn2	7.228388
syn1	7.273093
syn2	7.271704
ctrl	7.246368
syn1	7.258412
syn2	7.257003
syn3	7.258412
ctrl	7.252054
syn2	7.297091
syn3	7.265430
syn1	7.285507
syn2	7.254885
syn3	7.252762
syn2	7.275865
syn3	7.259820
ctrl	7.236339
syn1	7.230563
syn2	7.259820
syn3	7.168580
ctrl	7.264030
syn1	7.263330
syn2	7.253470
syn3	7.267525
ctrl	7.252762
syn1	7.237778
syn2	7.235619
ctrl	7.226209
syn1	7.295056
syn3	7.250636
ctrl	7.255591
syn1	7.257003
syn2	7.254178
syn3	7.224025
ctrl	7.255591
syn1	7.248504
syn3	7.333676
ctrl	7.245655
syn2	7.255591
syn3	7.270313
ctrl	7.272398
syn1	7.215975
syn2	7.239215
syn3	7.198931
syn1	7.329750
syn2	7.276556
syn3	7.286192
ctrl	7.183112
syn1	7.173958
syn2	7.204893
syn3	7.311218
ctrl	7.251345
syn1	7.259820
syn2	7.252762
syn3	7.186901
syn1	7.299797
syn2	7.283448
syn3	7.271704
ctrl	7.330405
syn2	7.302496
syn3	7.275865
ctrl	7.247081
syn1	7.267525
syn2	7.237059
syn3	7.236339
ctrl	7.261927
syn1	7.286192
syn2	7.265430
syn3	7.251345
ctrl	7.268920
syn1	7.271009
syn3	7.213768
syn1	7.261225
syn2	7.240650
syn3	7.224025
ctrl	7.254178
syn1	7.254178
syn2	7.232010
syn3	7.214504
syn2	7.298445
ctrl	7.268920
syn1	7.264030
syn2	7.257003
syn3	7.250636
ctrl	7.270313
syn1	7.265430
syn2	7.220374
syn3	7.215975
ctrl	7.266827
syn1	7.229839
syn2	7.278629
syn3	7.269617
ctrl	7.245655
syn3	7.301148
ctrl	7.212294
syn2	7.349874
syn3	7.278629
ctrl	7.257708
syn1	7.249215
syn2	7.280697
syn3	7.219642
syn1	7.244942
syn3	7.266827
ctrl	7.284135
ctrl	7.204149
syn2	7.261927
syn1	7.281386
syn2	7.271009
syn3	7.267525
ctrl	7.252762
syn1	7.288244
syn2	7.199678
syn3	7.160069
ctrl	7.259820
syn1	7.308543
syn2	7.256297
syn3	7.261927
syn1	7.249215
syn2	7.196687
syn3	7.190676
ctrl	7.299121
syn1	7.265430
syn2	7.233455
ctrl	7.221105
syn2	7.241366
syn3	7.230563
ctrl	7.258412
syn1	7.224025
syn2	7.221836
syn3	7.248504
ctrl	7.220374
syn1	7.233455
syn2	7.300473
syn3	7.261927
ctrl	7.228388
syn1	7.231287
syn2	7.202661
syn3	7.232733
ctrl	7.248504
syn1	7.278629
syn2	7.274480
syn3	7.232010
ctrl	7.245655
syn1	7.266129
syn2	7.268223
syn2	7.341484
ctrl	7.218177
syn1	7.266129
syn3	7.293018
ctrl	7.264030
syn2	7.214504
syn3	7.170888
ctrl	7.271009
syn2	7.275865
syn3	7.254885
ctrl	7.248504
syn1	7.254885
syn3	7.273786
ctrl	7.275865
syn2	7.312553
syn3	7.255591
ctrl	7.267525
syn1	7.270313
syn2	7.275172
syn3	7.259820
ctrl	7.229114
syn1	7.262629
syn2	7.229114
syn3	7.259820
ctrl	7.254885
syn1	7.267525
syn2	7.271009
syn3	7.252762
ctrl	7.257003
syn1	7.244228
syn2	7.253470
syn3	7.252054
ctrl	7.255591
syn1	7.259116
syn2	7.252054
syn3	7.228388
ctrl	7.249215
syn2	7.259116
syn1	7.266827
syn2	7.240650
syn3	7.252054
ctrl	7.346655
syn1	7.252054
syn2	7.264730
syn3	7.252054
ctrl	7.255591
syn1	7.254885
syn2	7.228388
syn3	7.276556
ctrl	7.248504
syn2	7.277939
ctrl	7.256297
syn1	7.284135
syn2	7.229114
syn3	7.245655
syn2	7.305188
syn3	7.183112
ctrl	7.244942
syn1	7.242798
syn3	7.307873
ctrl	7.279319
syn1	7.309212
syn2	7.229114
syn3	7.299797
syn2	7.281386
syn3	7.290975
ctrl	7.305188
syn1	7.280008
syn2	7.264030
syn3	7.258412
ctrl	7.285507
syn1	7.267525
syn2	7.258412
syn3	7.216709
ctrl	7.262629
syn3	7.286876
ctrl	7.234177
syn1	7.188413
syn2	7.233455
syn3	7.183871
ctrl	7.261225
syn1	7.263330
syn3	7.210818
ctrl	7.239215
syn1	7.266827
syn2	7.261225
syn3	7.261225
ctrl	7.281386
ctrl	7.268223
syn1	7.235619
syn2	7.235619
syn3	7.283448
syn2	7.265430
ctrl	7.259820
syn1	7.226209
syn2	7.247081
syn3	7.267525
ctrl	7.223296
syn1	7.237059
syn3	7.311886
ctrl	7.267525
syn1	7.265430
syn2	7.234898
syn3	7.231287
ctrl	7.250636
syn1	7.313220
syn2	7.249926
syn3	7.244942
ctrl	7.270313
ctrl	7.255591
syn2	7.233455
ctrl	7.276556
syn3	7.284821
ctrl	7.318540
syn3	7.184629
ctrl	7.266827
syn2	7.256297
ctrl	7.260523
syn1	7.264730
syn2	7.259116
syn3	7.257708
ctrl	7.255591
syn1	7.284821
syn2	7.268223
syn3	7.269617
ctrl	7.247081
syn1	7.258412
syn2	7.308543
syn3	7.301148
ctrl	7.230563
syn1	7.243513
syn2	7.201916
syn3	7.226209
ctrl	7.250636
syn1	7.227662
syn2	7.225481
syn3	7.222566
ctrl	7.269617
syn2	7.271009
syn3	7.293698
syn1	7.264030
syn2	7.292337
ctrl	7.218910
syn1	7.258412
syn2	7.233455
syn3	7.221105
ctrl	7.236339
syn2	7.300473
syn3	7.222566
ctrl	7.224753
syn1	7.226209
syn2	7.232010
ctrl	7.235619
syn1	7.224025
syn2	7.282074
syn3	7.311886
ctrl	7.218177
syn1	7.221836
syn2	7.253470
syn3	7.258412
ctrl	7.245655
syn1	7.259116
syn2	7.286876
syn3	7.229114
ctrl	7.244228
syn1	7.259116
syn2	7.249926
syn3	7.282761
ctrl	7.252054
syn1	7.250636
syn2	7.275865
syn3	7.182352
ctrl	7.183112
syn1	7.262629
syn2	7.210818
syn3	7.194437
ctrl	7.238497
syn1	7.235619
syn2	7.247793
syn3	7.250636
ctrl	7.276556
syn2	7.316548
syn3	7.283448
ctrl	7.275865
syn1	7.218177
ctrl	7.260523
syn1	7.255591
syn2	7.260523
syn3	7.312553
ctrl	7.223296
syn1	7.224753
syn2	7.314553
syn3	7.257003
ctrl	7.272398
syn1	7.264030
syn2	7.222566
syn3	7.231287
syn1	7.210080
syn2	7.284135
syn3	7.280697
ctrl	7.274480
syn1	7.211557
